               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 112,            0.025821,            0.044982,            0.003191,             0.94267,             0.96564,             0.98351,             0.75498,            0.017679,            0.021148,          0.00063838,           0.0083979,           0.0083979,           0.0083979
                 113,            0.025613,            0.045111,           0.0028683,             0.94565,             0.96329,             0.98358,             0.75305,            0.017586,             0.02107,          0.00059387,           0.0082449,           0.0082449,           0.0082449
                 114,             0.02587,            0.044438,           0.0031303,             0.95891,             0.96015,             0.98423,             0.75328,            0.017495,            0.021034,          0.00057213,           0.0080924,           0.0080924,           0.0080924
                 115,            0.025444,            0.045121,            0.002798,             0.95106,             0.96575,             0.98473,             0.75582,            0.017484,            0.020999,          0.00056032,           0.0079404,           0.0079404,           0.0079404
                 116,            0.025643,            0.045094,           0.0029523,             0.95579,             0.96011,             0.98436,              0.7593,            0.017411,            0.020861,          0.00054625,           0.0077889,           0.0077889,           0.0077889
                 117,            0.025688,            0.044887,           0.0029128,             0.96559,              0.9515,             0.98487,             0.75869,            0.017391,            0.020789,           0.0005227,            0.007638,            0.007638,            0.007638
                 118,            0.025245,            0.044273,           0.0028595,              0.9547,             0.96141,             0.98503,             0.76033,            0.017362,             0.02072,          0.00051438,           0.0074877,           0.0074877,           0.0074877
                 119,            0.025366,            0.045174,           0.0029147,              0.9578,             0.96293,             0.98527,             0.76051,            0.017288,            0.020608,          0.00049321,            0.007338,            0.007338,            0.007338
                 120,            0.025225,            0.043955,           0.0028722,             0.95562,             0.96246,             0.98596,             0.76321,            0.017227,            0.020554,          0.00048133,            0.007189,            0.007189,            0.007189
                 121,            0.025125,            0.044524,           0.0028035,              0.9536,             0.96381,              0.9856,             0.76325,            0.017197,            0.020524,          0.00049993,           0.0070407,           0.0070407,           0.0070407
                 122,            0.025031,             0.04453,           0.0027789,             0.96057,             0.95734,             0.98565,             0.76139,            0.017156,            0.020476,          0.00049037,           0.0068932,           0.0068932,           0.0068932
                 123,            0.025011,            0.044324,           0.0028982,             0.95093,             0.96722,             0.98539,             0.76206,            0.017098,            0.020449,          0.00050314,           0.0067465,           0.0067465,           0.0067465
                 124,            0.024942,             0.04505,           0.0026811,             0.95667,             0.96351,             0.98585,             0.76631,             0.01707,            0.020342,            0.000494,           0.0066006,           0.0066006,           0.0066006
                 125,             0.02476,            0.044323,           0.0027319,             0.96336,             0.95623,             0.98594,             0.76481,             0.01708,            0.020352,          0.00048842,           0.0064556,           0.0064556,           0.0064556
                 126,            0.024674,            0.043214,           0.0027794,             0.96069,             0.95982,             0.98626,             0.76201,            0.017061,            0.020299,          0.00047339,           0.0063114,           0.0063114,           0.0063114
                 127,            0.024769,            0.044247,            0.002705,             0.95606,             0.96702,             0.98659,             0.76398,            0.016993,            0.020203,          0.00047015,           0.0061682,           0.0061682,           0.0061682
                 128,             0.02434,            0.043806,            0.002592,             0.95678,             0.96396,             0.98643,             0.76747,            0.016954,            0.020172,             0.00047,            0.006026,            0.006026,            0.006026
                 129,            0.024605,             0.04357,           0.0027447,             0.94378,             0.97351,             0.98567,             0.76825,            0.016906,            0.020165,            0.000489,           0.0058848,           0.0058848,           0.0058848
                 130,            0.024431,            0.043616,           0.0027072,             0.95659,             0.96493,             0.98599,             0.76821,            0.016864,            0.020054,          0.00049041,           0.0057446,           0.0057446,           0.0057446
                 131,            0.024431,            0.043389,           0.0026881,             0.95308,              0.9707,             0.98707,             0.77186,            0.016821,            0.019919,          0.00047273,           0.0056055,           0.0056055,           0.0056055
